LineID,InvoiceID,LineNumber,ItemCode,ItemDescription,Quantity,UnitOfMeasure,UnitPrice,LineAllowanceAmount,LineChargeAmount,LineExtensionAmount,TaxCategory,TaxRate,TaxAmount,ErrorScenarioCode
LINE-00012896,INV-2025-004614,2,ITM007,Maintenance Fee,3.000,EA,444.11,0.00,0.00,1332.33,S,5.00,66.62,
LINE-00012897,INV-2025-004615,1,ITM015,Installation Service,1.000,EA,1283.16,0.00,0.00,1283.16,S,5.00,64.16,
LINE-00012898,INV-2025-004616,1,ITM029,Overseas Support,8.000,EA,1822.58,0.00,0.00,14580.64,S,5.00,729.03,
LINE-00012899,INV-2025-004616,2,ITM040,Synthetic Item 40,1.000,H87,4886.01,0.00,0.00,4886.01,S,5.00,244.30,
LINE-00012900,INV-2025-004616,3,ITM005,Cloud Services,3.000,EA,1728.85,0.00,0.00,5186.55,S,5.00,259.33,
LINE-00012901,INV-2025-004617,1,ITM009,Hardware Equipment,4.000,H87,4419.03,0.00,0.00,17676.12,S,5.00,883.81,
LINE-00012902,INV-2025-004617,2,ITM027,Packaging Fee,8.000,H87,40.64,0.00,0.00,325.12,S,5.00,16.26,
LINE-00012903,INV-2025-004618,1,ITM001,Professional Services,23.000,EA,1857.30,0.00,0.00,42717.90,S,5.00,2135.90,
LINE-00012904,INV-2025-004618,2,ITM032,Synthetic Item 32,1.000,H87,3381.69,0.00,0.00,3381.69,S,5.00,169.08,
LINE-00012905,INV-2025-004618,3,ITM003,IT Support,9.000,EA,344.12,0.00,0.00,3097.08,S,5.00,154.85,
LINE-00012906,INV-2025-004619,1,ITM008,Hardware Accessories,92.000,H87,366.15,2358.01,0.00,31327.79,S,5.00,1566.39,
LINE-00012907,INV-2025-004619,2,ITM009,Hardware Equipment,1.000,H87,3838.16,268.67,0.00,3569.49,S,5.00,178.47,
LINE-00012908,INV-2025-004620,1,ITM015,Installation Service,3.000,EA,1958.86,0.00,0.00,5876.58,S,5.00,293.83,
LINE-00012909,INV-2025-004620,2,ITM039,Synthetic Item 39,22.000,EA,1349.19,0.00,0.00,29682.18,S,5.00,1484.11,
LINE-00012910,INV-2025-004620,3,ITM007,Maintenance Fee,21.000,EA,499.84,0.00,0.00,10496.64,S,5.00,524.83,
LINE-00012911,INV-2025-004620,4,ITM038,Synthetic Item 38,10.000,H87,282.99,0.00,0.00,2829.90,S,5.00,141.50,
LINE-00012912,INV-2025-004620,5,ITM014,Warranty Extension,88.000,EA,384.43,0.00,0.00,33829.84,S,5.00,1691.49,
LINE-00012913,INV-2025-004621,1,ITM034,Synthetic Item 34,2.000,H87,328.71,0.00,0.00,657.42,S,5.00,32.87,
LINE-00012914,INV-2025-004622,1,ITM027,Packaging Fee,1.000,H87,64.70,0.00,0.00,64.70,S,5.00,3.24,
LINE-00012915,INV-2025-004622,2,ITM003,IT Support,6.000,EA,405.74,0.00,0.00,2434.44,S,5.00,121.72,
LINE-00012916,INV-2025-004622,3,ITM006,Training Session,3.000,EA,334.61,0.00,0.00,1003.83,S,5.00,50.19,
LINE-00012917,INV-2025-004622,4,ITM005,Cloud Services,6.000,EA,1265.26,0.00,0.00,7591.56,S,5.00,379.58,
LINE-00012918,INV-2025-004623,1,ITM010,Shipping and Handling,5.000,EA,68.08,0.00,0.00,340.40,S,5.00,17.02,
LINE-00012919,INV-2025-004624,1,ITM032,Synthetic Item 32,11.000,H87,4014.35,0.00,0.00,44157.85,S,5.00,2207.89,
LINE-00012920,INV-2025-004625,1,ITM018,Data Processing,1.000,EA,208.90,0.00,0.00,208.90,S,5.00,10.45,
LINE-00012921,INV-2025-004625,2,ITM018,Data Processing,1.000,EA,161.98,0.00,0.00,161.98,S,5.00,8.10,
LINE-00012922,INV-2025-004626,1,ITM010,Shipping and Handling,3.000,EA,62.24,0.00,0.00,186.72,S,5.00,9.34,
LINE-00012923,INV-2025-004627,1,ITM020,Hosting Fee,1.000,EA,235.49,0.00,0.00,235.49,S,5.00,11.77,
LINE-00012924,INV-2025-004627,2,ITM038,Synthetic Item 38,1.000,H87,154.86,0.00,0.00,154.86,S,5.00,7.74,
LINE-00012925,INV-2025-004628,1,ITM037,Synthetic Item 37,1.000,EA,19.78,0.00,0.00,19.78,S,5.00,0.99,
LINE-00012926,INV-2025-004628,2,ITM026,Delivery Charge,88.000,H87,23.80,0.00,0.00,2094.40,S,5.00,104.72,
LINE-00012927,INV-2025-004628,3,ITM018,Data Processing,3.000,EA,375.16,0.00,0.00,1125.48,S,5.00,56.27,
LINE-00012928,INV-2025-004629,1,ITM011,Export Documentation,2.000,EA,402.11,0.00,0.00,804.22,S,5.00,40.21,
LINE-00012929,INV-2025-004629,2,ITM005,Cloud Services,43.000,EA,577.06,0.00,0.00,24813.58,S,5.00,1240.68,
LINE-00012930,INV-2025-004630,1,ITM017,Licensing Fee,67.000,EA,1401.52,0.00,0.00,93901.84,S,5.00,4695.09,
LINE-00012931,INV-2025-004630,2,ITM040,Synthetic Item 40,13.000,H87,2248.74,0.00,0.00,29233.62,S,5.00,1461.68,
LINE-00012932,INV-2025-004630,3,ITM021,Insurance Fee,1.000,EA,176.01,0.00,0.00,176.01,E,0.00,0.00,
LINE-00012933,INV-2025-004631,1,ITM006,Training Session,1.000,EA,447.36,0.00,0.00,447.36,S,5.00,22.37,
LINE-00012934,INV-2025-004632,1,ITM038,Synthetic Item 38,4.000,H87,224.67,0.00,0.00,898.68,S,5.00,44.93,
LINE-00012935,INV-2025-004632,2,ITM037,Synthetic Item 37,42.000,EA,35.62,0.00,0.00,1496.04,S,5.00,74.80,
LINE-00012936,INV-2025-004632,3,ITM004,Software Subscription,3.000,EA,364.01,0.00,0.00,1092.03,S,5.00,54.60,
LINE-00012937,INV-2025-004633,1,ITM032,Synthetic Item 32,10.000,H87,2964.53,0.00,0.00,29645.30,S,5.00,1482.27,
LINE-00012938,INV-2025-004634,1,ITM040,Synthetic Item 40,1.000,H87,2480.83,0.00,0.00,2480.83,S,5.00,124.04,
LINE-00012939,INV-2025-004634,2,ITM024,Education Service,9.000,EA,417.32,0.00,0.00,3755.88,E,0.00,0.00,
LINE-00012940,INV-2025-004634,3,ITM017,Licensing Fee,1.000,EA,882.07,0.00,0.00,882.07,S,5.00,44.10,
LINE-00012941,INV-2025-004634,4,ITM016,Spare Parts,3.000,H87,247.47,0.00,0.00,742.41,S,5.00,37.12,
LINE-00012942,INV-2025-004634,5,ITM025,Promotional Discount,1.000,H87,45.78,0.00,0.00,45.78,S,5.00,2.29,
LINE-00012943,INV-2025-004634,6,ITM019,API Integration,1.000,EA,1843.15,0.00,0.00,1843.15,S,5.00,92.16,
LINE-00012944,INV-2025-004634,7,ITM006,Training Session,9.000,EA,300.22,0.00,0.00,2701.98,S,5.00,135.10,
LINE-00012945,INV-2025-004634,8,ITM033,Synthetic Item 33,2.000,EA,26.68,0.00,0.00,53.36,S,5.00,2.67,
LINE-00012946,INV-2025-004635,1,ITM027,Packaging Fee,3.000,H87,32.99,0.00,0.00,98.97,S,5.00,4.95,
LINE-00012947,INV-2025-004635,2,ITM018,Data Processing,47.000,EA,259.30,0.00,0.00,12187.10,S,5.00,609.36,
LINE-00012948,INV-2025-004636,1,ITM007,Maintenance Fee,3.000,EA,132.46,0.00,0.00,397.38,S,5.00,19.87,
LINE-00012949,INV-2025-004637,1,ITM027,Packaging Fee,1.000,H87,69.76,0.00,0.00,69.76,S,5.00,3.49,
LINE-00012950,INV-2025-004638,1,ITM023,Medical Service,2.000,EA,971.87,0.00,0.00,1943.74,E,0.00,0.00,
LINE-00012951,INV-2025-004639,1,ITM006,Training Session,3.000,EA,397.67,0.00,0.00,1193.01,S,5.00,59.65,
LINE-00012952,INV-2025-004640,1,ITM006,Training Session,1.000,EA,479.73,0.00,0.00,479.73,S,5.00,23.99,
LINE-00012953,INV-2025-004640,2,ITM014,Warranty Extension,28.000,EA,451.32,0.00,0.00,12636.96,S,5.00,631.85,
LINE-00012954,INV-2025-004640,3,ITM018,Data Processing,2.000,EA,404.41,0.00,0.00,808.82,S,5.00,40.44,
LINE-00012955,INV-2025-004640,4,ITM036,Synthetic Item 36,14.000,H87,3472.50,0.00,0.00,48615.00,S,5.00,2430.75,
LINE-00012956,INV-2025-004641,1,ITM023,Medical Service,1.000,EA,687.28,0.00,0.00,687.28,E,0.00,0.00,
LINE-00012957,INV-2025-004641,2,ITM026,Delivery Charge,1.000,H87,92.94,0.00,0.00,92.94,S,5.00,4.65,
LINE-00012958,INV-2025-004641,3,ITM016,Spare Parts,1.000,H87,287.98,0.00,0.00,287.98,S,5.00,14.40,
LINE-00012959,INV-2025-004642,1,ITM021,Insurance Fee,1.000,EA,418.22,0.00,0.00,418.22,E,0.00,0.00,
LINE-00012960,INV-2025-004642,2,ITM018,Data Processing,1.000,EA,103.11,0.00,0.00,103.11,S,5.00,5.16,
LINE-00012961,INV-2025-004643,1,ITM024,Education Service,3.000,EA,488.15,0.00,0.00,1464.45,E,0.00,0.00,
LINE-00012962,INV-2025-004643,2,ITM001,Professional Services,1.000,EA,1105.46,0.00,0.00,1105.46,S,5.00,55.27,
LINE-00012963,INV-2025-004643,3,ITM026,Delivery Charge,2.000,H87,52.96,0.00,0.00,105.92,S,5.00,5.30,
LINE-00012964,INV-2025-004643,4,ITM034,Synthetic Item 34,38.000,H87,459.05,0.00,0.00,17443.90,S,5.00,872.20,
LINE-00012965,INV-2025-004644,1,ITM010,Shipping and Handling,3.000,EA,36.00,0.00,0.00,108.00,S,5.00,5.40,
LINE-00012966,INV-2025-004644,2,ITM034,Synthetic Item 34,1.000,H87,110.83,0.00,0.00,110.83,S,5.00,5.54,
LINE-00012967,INV-2025-004644,3,ITM031,Synthetic Item 31,1.000,EA,1044.03,0.00,0.00,1044.03,S,5.00,52.20,
LINE-00012968,INV-2025-004644,4,ITM004,Software Subscription,2.000,EA,490.67,0.00,0.00,981.34,S,5.00,49.07,
LINE-00012969,INV-2025-004645,1,ITM026,Delivery Charge,1.000,H87,81.16,0.00,0.00,81.16,S,5.00,4.06,
LINE-00012970,INV-2025-004645,2,ITM014,Warranty Extension,30.000,EA,131.26,0.00,0.00,3937.80,S,5.00,196.89,
LINE-00012971,INV-2025-004645,3,ITM001,Professional Services,1.000,EA,628.40,0.00,0.00,628.40,S,5.00,31.42,
LINE-00012972,INV-2025-004646,1,ITM028,Customs Handling,1.000,EA,938.06,0.00,0.00,938.06,Z,0.00,0.00,
LINE-00012973,INV-2025-004647,1,ITM005,Cloud Services,1.000,EA,1830.78,0.00,0.00,1830.78,S,5.00,91.54,
LINE-00012974,INV-2025-004647,2,ITM031,Synthetic Item 31,87.000,EA,1952.96,0.00,0.00,169907.52,S,5.00,8495.38,
LINE-00012975,INV-2025-004647,3,ITM023,Medical Service,1.000,EA,1321.94,0.00,0.00,1321.94,E,0.00,0.00,
LINE-00012976,INV-2025-004647,4,ITM007,Maintenance Fee,92.000,EA,445.44,0.00,0.00,40980.48,S,5.00,2049.02,
LINE-00012977,INV-2025-004648,1,ITM016,Spare Parts,1.000,H87,433.65,0.00,0.00,433.65,S,5.00,21.68,
LINE-00012978,INV-2025-004648,2,ITM040,Synthetic Item 40,2.000,H87,4903.86,0.00,0.00,9807.72,S,5.00,490.39,
LINE-00012979,INV-2025-004648,3,ITM005,Cloud Services,1.000,EA,1289.87,0.00,0.00,1289.87,S,5.00,64.49,
LINE-00012980,INV-2025-004648,4,ITM037,Synthetic Item 37,1.000,EA,86.40,0.00,0.00,86.40,S,5.00,4.32,
LINE-00012981,INV-2025-004649,1,ITM025,Promotional Discount,5.000,H87,86.11,0.00,0.00,430.55,S,5.00,21.53,
LINE-00012982,INV-2025-004649,2,ITM007,Maintenance Fee,1.000,EA,300.72,0.00,0.00,300.72,S,5.00,15.04,
LINE-00012983,INV-2025-004650,1,ITM007,Maintenance Fee,3.000,EA,193.57,0.00,0.00,580.71,S,5.00,29.04,
LINE-00012984,INV-2025-004651,1,ITM010,Shipping and Handling,1.000,EA,16.39,0.00,0.00,16.39,S,5.00,0.82,
LINE-00012985,INV-2025-004651,2,ITM001,Professional Services,9.000,EA,667.01,0.00,0.00,6003.09,S,5.00,300.15,
LINE-00012986,INV-2025-004652,1,ITM001,Professional Services,33.000,EA,1174.00,0.00,0.00,38742.00,S,5.00,1937.10,
LINE-00012987,INV-2025-004653,1,ITM036,Synthetic Item 36,61.000,H87,4469.95,0.00,0.00,272666.95,S,5.00,13633.35,
LINE-00012988,INV-2025-004653,2,ITM034,Synthetic Item 34,13.000,H87,203.88,0.00,0.00,2650.44,S,5.00,132.52,
LINE-00012989,INV-2025-004653,3,ITM015,Installation Service,1.000,EA,1333.12,0.00,0.00,1333.12,S,5.00,66.66,
LINE-00012990,INV-2025-004653,4,ITM032,Synthetic Item 32,38.000,H87,3328.59,0.00,0.00,126486.42,S,5.00,6324.32,
LINE-00012991,INV-2025-004654,1,ITM011,Export Documentation,3.000,EA,343.44,0.00,0.00,1030.32,S,5.00,51.52,
LINE-00012992,INV-2025-004655,1,ITM029,Overseas Support,1.000,EA,999.24,0.00,0.00,999.24,S,5.00,49.96,
LINE-00012993,INV-2025-004655,2,ITM009,Hardware Equipment,1.000,H87,2403.36,0.00,0.00,2403.36,S,5.00,120.17,
LINE-00012994,INV-2025-004655,3,ITM037,Synthetic Item 37,1.000,EA,85.75,0.00,0.00,85.75,S,5.00,4.29,
LINE-00012995,INV-2025-004656,1,ITM013,Export Goods,3.000,H87,4302.68,0.00,0.00,12908.04,Z,0.00,0.00,
LINE-00012996,INV-2025-004657,1,ITM031,Synthetic Item 31,1.000,EA,1686.47,0.00,0.00,1686.47,S,5.00,84.32,
LINE-00012997,INV-2025-004657,2,ITM033,Synthetic Item 33,1.000,EA,92.75,0.00,0.00,92.75,S,5.00,4.64,
LINE-00012998,INV-2025-004657,3,ITM020,Hosting Fee,1.000,EA,207.62,0.00,0.00,207.62,S,5.00,10.38,
LINE-00012999,INV-2025-004657,4,ITM011,Export Documentation,1.000,EA,349.24,0.00,0.00,349.24,S,5.00,17.46,
LINE-00013000,INV-2025-004658,1,ITM033,Synthetic Item 33,1.000,EA,44.26,0.00,0.00,44.26,S,5.00,2.21,
LINE-00013001,INV-2025-004658,2,ITM019,API Integration,2.000,EA,1864.05,0.00,0.00,3728.10,S,5.00,186.41,
LINE-00013002,INV-2025-004659,1,ITM017,Licensing Fee,1.000,EA,1443.71,0.00,0.00,1443.71,S,5.00,72.19,
LINE-00013003,INV-2025-004659,2,ITM030,Digital Service Export,1.000,EA,1265.42,0.00,0.00,1265.42,Z,0.00,0.00,
LINE-00013004,INV-2025-004659,3,ITM002,Consulting Hours,37.000,EA,1052.37,0.00,0.00,38937.69,S,5.00,1946.88,
LINE-00013005,INV-2025-004660,1,ITM040,Synthetic Item 40,26.000,H87,3610.07,0.00,0.00,93861.82,S,5.00,4693.09,
LINE-00013006,INV-2025-004660,2,ITM038,Synthetic Item 38,6.000,H87,280.87,0.00,0.00,1685.22,S,5.00,84.26,
LINE-00013007,INV-2025-004660,3,ITM036,Synthetic Item 36,50.000,H87,4454.93,0.00,0.00,222746.50,S,5.00,11137.33,
LINE-00013008,INV-2025-004660,4,ITM018,Data Processing,7.000,EA,152.69,0.00,0.00,1068.83,S,5.00,53.44,
LINE-00013009,INV-2025-004660,5,ITM026,Delivery Charge,8.000,H87,27.79,0.00,0.00,222.32,S,5.00,11.12,
LINE-00013010,INV-2025-004660,6,ITM016,Spare Parts,1.000,H87,219.08,0.00,0.00,219.08,S,5.00,10.95,
LINE-00013011,INV-2025-004661,1,ITM037,Synthetic Item 37,1.000,EA,84.93,0.00,0.00,84.93,S,5.00,4.25,
LINE-00013012,INV-2025-004662,1,ITM039,Synthetic Item 39,1.000,EA,1284.60,0.00,0.00,1284.60,S,5.00,64.23,
LINE-00013013,INV-2025-004663,1,ITM029,Overseas Support,10.000,EA,1327.08,0.00,0.00,13270.80,S,5.00,663.54,
LINE-00013014,INV-2025-004663,2,ITM001,Professional Services,1.000,EA,1720.98,0.00,0.00,1720.98,S,5.00,86.05,
LINE-00013015,INV-2025-004664,1,ITM014,Warranty Extension,37.000,EA,307.27,0.00,170.45,11539.44,S,5.00,576.97,
LINE-00013016,INV-2025-004665,1,ITM005,Cloud Services,1.000,EA,1755.16,0.00,0.00,1755.16,S,5.00,87.76,
LINE-00013017,INV-2025-004666,1,ITM030,Digital Service Export,1.000,EA,1737.99,0.00,0.00,1737.99,S,5.00,86.90,
LINE-00013018,INV-2025-004666,2,ITM021,Insurance Fee,2.000,EA,497.47,0.00,0.00,994.94,E,0.00,0.00,
LINE-00013019,INV-2025-004667,1,ITM003,IT Support,29.000,EA,157.61,0.00,0.00,4570.69,S,5.00,228.53,
LINE-00013020,INV-2025-004667,2,ITM007,Maintenance Fee,2.000,EA,131.48,0.00,0.00,262.96,S,5.00,13.15,
LINE-00013021,INV-2025-004668,1,ITM001,Professional Services,1.000,EA,1466.53,0.00,0.00,1466.53,S,5.00,73.33,
LINE-00013022,INV-2025-004668,2,ITM036,Synthetic Item 36,2.000,H87,3142.02,0.00,0.00,6284.04,S,5.00,314.20,
LINE-00013023,INV-2025-004669,1,ITM011,Export Documentation,1.000,EA,194.42,0.00,0.00,194.42,S,5.00,9.72,
LINE-00013024,INV-2025-004669,2,ITM006,Training Session,3.000,EA,417.27,0.00,0.00,1251.81,S,5.00,62.59,
LINE-00013025,INV-2025-004669,3,ITM029,Overseas Support,1.000,EA,1043.24,0.00,0.00,1043.24,S,5.00,52.16,
LINE-00013026,INV-2025-004669,4,ITM031,Synthetic Item 31,1.000,EA,581.18,0.00,0.00,581.18,S,5.00,29.06,
LINE-00013027,INV-2025-004669,5,ITM027,Packaging Fee,1.000,H87,59.45,0.00,0.00,59.45,S,5.00,2.97,
LINE-00013028,INV-2025-004669,6,ITM002,Consulting Hours,6.000,EA,1087.04,0.00,0.00,6522.24,S,5.00,326.11,
LINE-00013029,INV-2025-004669,7,ITM019,API Integration,10.000,EA,785.92,0.00,0.00,7859.20,S,5.00,392.96,
LINE-00013030,INV-2025-004670,1,ITM007,Maintenance Fee,1.000,EA,217.74,0.00,0.00,217.74,S,5.00,10.89,
LINE-00013031,INV-2025-004671,1,ITM020,Hosting Fee,1.000,EA,423.80,0.00,0.00,423.80,S,5.00,21.19,
LINE-00013032,INV-2025-004671,2,ITM019,API Integration,3.000,EA,1580.88,0.00,0.00,4742.64,S,5.00,237.13,
LINE-00013033,INV-2025-004672,1,ITM003,IT Support,5.000,EA,335.68,0.00,0.00,1678.40,S,5.00,83.92,
LINE-00013034,INV-2025-004672,2,ITM004,Software Subscription,8.000,EA,462.66,0.00,0.00,3701.28,S,5.00,185.06,
LINE-00013035,INV-2025-004672,3,ITM004,Software Subscription,1.000,EA,342.91,0.00,0.00,342.91,S,5.00,17.15,
LINE-00013036,INV-2025-004672,4,ITM016,Spare Parts,1.000,H87,449.27,0.00,0.00,449.27,S,5.00,22.46,
LINE-00013037,INV-2025-004672,5,ITM005,Cloud Services,18.000,EA,1619.46,0.00,0.00,29150.28,S,5.00,1457.51,
LINE-00013038,INV-2025-004673,1,ITM015,Installation Service,1.000,EA,718.47,0.00,0.00,718.47,S,5.00,35.92,
LINE-00013039,INV-2025-004673,2,ITM036,Synthetic Item 36,1.000,H87,3447.54,0.00,0.00,3447.54,S,5.00,172.38,
LINE-00013040,INV-2025-004674,1,ITM005,Cloud Services,1.000,EA,1549.35,0.00,0.00,1549.35,S,5.00,77.47,
LINE-00013041,INV-2025-004674,2,ITM002,Consulting Hours,24.000,EA,791.93,0.00,0.00,19006.32,S,5.00,950.32,
LINE-00013042,INV-2025-004675,1,ITM017,Licensing Fee,1.000,EA,975.34,0.00,0.00,975.34,S,5.00,48.77,
LINE-00013043,INV-2025-004675,2,ITM037,Synthetic Item 37,1.000,EA,27.18,0.00,0.00,27.18,S,5.00,1.36,
LINE-00013044,INV-2025-004676,1,ITM036,Synthetic Item 36,3.000,H87,2968.12,0.00,0.00,8904.36,S,5.00,445.22,
LINE-00013045,INV-2025-004676,2,ITM001,Professional Services,1.000,EA,663.01,0.00,0.00,663.01,S,5.00,33.15,
LINE-00013046,INV-2025-004677,1,ITM037,Synthetic Item 37,1.000,EA,50.22,0.00,0.00,50.22,S,5.00,2.51,
LINE-00013047,INV-2025-004677,2,ITM033,Synthetic Item 33,1.000,EA,24.89,0.00,0.00,24.89,S,5.00,1.24,
LINE-00013048,INV-2025-004677,3,ITM006,Training Session,60.000,EA,184.22,0.00,0.00,11053.20,S,5.00,552.66,
LINE-00013049,INV-2025-004678,1,ITM032,Synthetic Item 32,1.000,H87,4659.42,0.00,0.00,4659.42,S,5.00,232.97,
LINE-00013050,INV-2025-004678,2,ITM026,Delivery Charge,1.000,H87,49.68,0.00,0.00,49.68,S,5.00,2.48,
LINE-00013051,INV-2025-004678,3,ITM033,Synthetic Item 33,1.000,EA,53.51,0.00,0.00,53.51,S,5.00,2.68,
LINE-00013052,INV-2025-004679,1,ITM029,Overseas Support,2.000,EA,1137.45,0.00,0.00,2274.90,S,5.00,113.75,
LINE-00013053,INV-2025-004679,2,ITM027,Packaging Fee,1.000,H87,11.64,0.00,0.00,11.64,S,5.00,0.58,
LINE-00013054,INV-2025-004680,1,ITM011,Export Documentation,1.000,EA,488.59,0.00,0.00,488.59,Z,0.00,0.00,
LINE-00013055,INV-2025-004680,2,ITM024,Education Service,1.000,EA,194.98,0.00,0.00,194.98,E,0.00,0.00,
LINE-00013056,INV-2025-004680,3,ITM003,IT Support,1.000,EA,279.41,0.00,0.00,279.41,S,5.00,13.97,
LINE-00013057,INV-2025-004680,4,ITM008,Hardware Accessories,1.000,H87,487.68,0.00,0.00,487.68,S,5.00,24.38,
LINE-00013058,INV-2025-004680,5,ITM036,Synthetic Item 36,8.000,H87,4821.78,0.00,0.00,38574.24,S,5.00,1928.71,
LINE-00013059,INV-2025-004680,6,ITM038,Synthetic Item 38,1.000,H87,497.13,0.00,0.00,497.13,S,5.00,24.86,
LINE-00013060,INV-2025-004681,1,ITM025,Promotional Discount,15.000,H87,39.45,0.00,0.00,591.75,S,5.00,29.59,
LINE-00013061,INV-2025-004681,2,ITM020,Hosting Fee,7.000,EA,486.01,0.00,0.00,3402.07,S,5.00,170.10,
LINE-00013062,INV-2025-004681,3,ITM032,Synthetic Item 32,1.000,H87,2776.38,0.00,0.00,2776.38,S,5.00,138.82,
LINE-00013063,INV-2025-004682,1,ITM022,Finance Charge,2.000,EA,439.97,0.00,0.00,879.94,E,0.00,0.00,
LINE-00013064,INV-2025-004682,2,ITM034,Synthetic Item 34,41.000,H87,341.76,0.00,0.00,14012.16,S,5.00,700.61,
LINE-00013065,INV-2025-004683,1,ITM017,Licensing Fee,1.000,EA,1803.66,0.00,0.00,1803.66,S,5.00,90.18,
LINE-00013066,INV-2025-004683,2,ITM038,Synthetic Item 38,4.000,H87,275.99,0.00,0.00,1103.96,S,5.00,55.20,
LINE-00013067,INV-2025-004683,3,ITM026,Delivery Charge,1.000,H87,17.39,0.00,0.00,17.39,S,5.00,0.87,
LINE-00013068,INV-2025-004683,4,ITM036,Synthetic Item 36,2.000,H87,3478.55,0.00,0.00,6957.10,S,5.00,347.86,
LINE-00013069,INV-2025-004683,5,ITM003,IT Support,53.000,EA,355.71,0.00,0.00,18852.63,S,5.00,942.63,
LINE-00013070,INV-2025-004683,6,ITM009,Hardware Equipment,10.000,H87,3447.42,0.00,0.00,34474.20,S,5.00,1723.71,
LINE-00013071,INV-2025-004683,7,ITM023,Medical Service,1.000,EA,1632.26,0.00,0.00,1632.26,E,0.00,0.00,
LINE-00013072,INV-2025-004684,1,ITM040,Synthetic Item 40,10.000,H87,3028.80,0.00,0.00,30288.00,S,5.00,1514.40,
LINE-00013073,INV-2025-004685,1,ITM034,Synthetic Item 34,7.000,H87,168.28,0.00,0.00,1177.96,S,5.00,58.90,
LINE-00013074,INV-2025-004685,2,ITM010,Shipping and Handling,71.000,EA,71.01,0.00,0.00,5041.71,S,5.00,252.09,
LINE-00013075,INV-2025-004685,3,ITM009,Hardware Equipment,1.000,H87,2123.13,0.00,0.00,2123.13,S,5.00,106.16,
LINE-00013076,INV-2025-004686,1,ITM025,Promotional Discount,45.000,H87,22.22,0.00,0.00,999.90,S,5.00,50.00,
LINE-00013077,INV-2025-004686,2,ITM014,Warranty Extension,1.000,EA,264.85,0.00,0.00,264.85,S,5.00,13.24,
LINE-00013078,INV-2025-004686,3,ITM027,Packaging Fee,8.000,H87,46.80,0.00,0.00,374.40,S,5.00,18.72,
LINE-00013079,INV-2025-004686,4,ITM004,Software Subscription,39.000,EA,117.42,0.00,0.00,4579.38,S,5.00,228.97,
LINE-00013080,INV-2025-004687,1,ITM005,Cloud Services,2.000,EA,676.81,0.00,0.00,1353.62,S,5.00,67.68,
LINE-00013081,INV-2025-004687,2,ITM040,Synthetic Item 40,28.000,H87,3093.96,0.00,0.00,86630.88,S,5.00,4331.54,
LINE-00013082,INV-2025-004688,1,ITM020,Hosting Fee,8.000,EA,254.87,0.00,0.00,2038.96,S,5.00,101.95,
LINE-00013083,INV-2025-004688,2,ITM012,International Freight,1.000,EA,3655.13,0.00,0.00,3655.13,Z,0.00,0.00,
LINE-00013084,INV-2025-004688,3,ITM017,Licensing Fee,5.000,EA,1568.95,0.00,0.00,7844.75,S,5.00,392.24,
LINE-00013085,INV-2025-004688,4,ITM026,Delivery Charge,77.000,H87,31.36,0.00,0.00,2414.72,S,5.00,120.74,
LINE-00013086,INV-2025-004689,1,ITM003,IT Support,2.000,EA,232.39,0.00,0.00,464.78,S,5.00,23.24,
LINE-00013087,INV-2025-004689,2,ITM009,Hardware Equipment,3.000,H87,3262.02,0.00,0.00,9786.06,S,5.00,489.30,
LINE-00013088,INV-2025-004690,1,ITM027,Packaging Fee,1.000,H87,75.12,0.00,0.00,75.12,S,5.00,3.76,
LINE-00013089,INV-2025-004690,2,ITM005,Cloud Services,2.000,EA,1699.90,0.00,0.00,3399.80,S,5.00,169.99,
LINE-00013090,INV-2025-004690,3,ITM016,Spare Parts,1.000,H87,220.42,0.00,0.00,220.42,S,5.00,11.02,
LINE-00013091,INV-2025-004690,4,ITM008,Hardware Accessories,2.000,H87,461.82,0.00,0.00,923.64,S,5.00,46.18,
LINE-00013092,INV-2025-004691,1,ITM006,Training Session,2.000,EA,330.45,0.00,0.00,660.90,S,5.00,33.05,
LINE-00013093,INV-2025-004692,1,ITM024,Education Service,1.000,EA,389.21,0.00,0.00,389.21,E,0.00,0.00,
LINE-00013094,INV-2025-004693,1,ITM010,Shipping and Handling,1.000,EA,21.49,0.64,0.00,20.85,S,5.00,1.04,
LINE-00013095,INV-2025-004693,2,ITM021,Insurance Fee,54.000,EA,158.38,256.58,0.00,8295.94,E,0.00,0.00,
LINE-00013096,INV-2025-004693,3,ITM001,Professional Services,9.000,EA,939.87,253.77,0.00,8205.06,S,5.00,410.25,
LINE-00013097,INV-2025-004694,1,ITM006,Training Session,2.000,EA,247.80,0.00,0.00,495.60,S,5.00,24.78,
LINE-00013098,INV-2025-004694,2,ITM015,Installation Service,17.000,EA,649.23,0.00,0.00,11036.91,S,5.00,551.85,
LINE-00013099,INV-2025-004694,3,ITM040,Synthetic Item 40,23.000,H87,4782.99,0.00,0.00,110008.77,S,5.00,5500.44,
LINE-00013100,INV-2025-004694,4,ITM007,Maintenance Fee,13.000,EA,130.35,0.00,0.00,1694.55,S,5.00,84.73,
LINE-00013101,INV-2025-004694,5,ITM002,Consulting Hours,1.000,EA,1015.84,0.00,0.00,1015.84,S,5.00,50.79,
LINE-00013102,INV-2025-004694,6,ITM036,Synthetic Item 36,8.000,H87,3667.86,0.00,0.00,29342.88,S,5.00,1467.14,
