LineID,InvoiceID,LineNumber,ItemCode,ItemDescription,Quantity,UnitOfMeasure,UnitPrice,LineAllowanceAmount,LineChargeAmount,LineExtensionAmount,TaxCategory,TaxRate,TaxAmount,ErrorScenarioCode
LINE-00001948,INV-2025-000701,1,ITM032,Synthetic Item 32,24.000,H87,3040.38,0.00,177.39,73146.51,S,5.00,3657.33,
LINE-00001949,INV-2025-000701,2,ITM020,Hosting Fee,2.000,EA,310.72,0.00,1.51,622.95,S,5.00,31.15,
LINE-00001950,INV-2025-000701,3,ITM016,Spare Parts,8.000,H87,128.50,0.00,2.50,1030.50,S,5.00,51.53,
LINE-00001951,INV-2025-000702,1,ITM003,IT Support,2.000,EA,404.68,0.00,0.00,809.36,S,5.00,40.47,
LINE-00001952,INV-2025-000702,2,ITM007,Maintenance Fee,3.000,EA,382.75,0.00,0.00,1148.25,S,5.00,57.41,
LINE-00001953,INV-2025-000703,1,ITM015,Installation Service,1.000,EA,1492.07,0.00,0.00,1492.07,S,5.00,74.60,
LINE-00001954,INV-2025-000704,1,ITM019,API Integration,6.000,EA,747.54,0.00,0.00,4485.24,S,5.00,224.26,
LINE-00001955,INV-2025-000704,2,ITM003,IT Support,1.000,EA,176.88,0.00,0.00,176.88,S,5.00,8.84,
LINE-00001956,INV-2025-000704,3,ITM029,Overseas Support,9.000,EA,1998.47,0.00,0.00,17986.23,S,5.00,899.31,
LINE-00001957,INV-2025-000704,4,ITM032,Synthetic Item 32,2.000,H87,2959.32,0.00,0.00,5918.64,S,5.00,295.93,
LINE-00001958,INV-2025-000704,5,ITM034,Synthetic Item 34,43.000,H87,106.47,0.00,0.00,4578.21,S,5.00,228.91,
LINE-00001959,INV-2025-000704,6,ITM009,Hardware Equipment,1.000,H87,3726.45,0.00,0.00,3726.45,S,5.00,186.32,
LINE-00001960,INV-2025-000704,7,ITM018,Data Processing,35.000,EA,134.79,0.00,0.00,4717.65,S,5.00,235.88,
LINE-00001961,INV-2025-000705,1,ITM006,Training Session,17.000,EA,388.89,0.00,0.00,6611.13,S,5.00,330.56,
LINE-00001962,INV-2025-000706,1,ITM002,Consulting Hours,14.000,EA,1436.54,0.00,0.00,20111.56,S,5.00,1005.58,
LINE-00001963,INV-2025-000706,2,ITM040,Synthetic Item 40,1.000,H87,4110.33,0.00,0.00,4110.33,S,5.00,205.52,
LINE-00001964,INV-2025-000706,3,ITM013,Export Goods,44.000,H87,3587.41,0.00,0.00,157846.04,Z,0.00,0.00,
LINE-00001965,INV-2025-000707,1,ITM026,Delivery Charge,3.000,H87,28.05,0.00,0.00,84.15,S,5.00,4.21,
LINE-00001966,INV-2025-000708,1,ITM014,Warranty Extension,1.000,EA,424.72,0.00,0.00,424.72,S,5.00,21.24,
LINE-00001967,INV-2025-000708,2,ITM038,Synthetic Item 38,6.000,H87,252.43,0.00,0.00,1514.58,S,5.00,75.73,
LINE-00001968,INV-2025-000708,3,ITM023,Medical Service,67.000,EA,1067.60,0.00,0.00,71529.20,E,0.00,0.00,
LINE-00001969,INV-2025-000709,1,ITM035,Synthetic Item 35,7.000,EA,502.70,0.00,2.57,3521.47,E,0.00,0.00,
LINE-00001970,INV-2025-000709,2,ITM025,Promotional Discount,48.000,H87,28.83,0.00,1.01,1384.85,S,5.00,69.24,
LINE-00001971,INV-2025-000709,3,ITM006,Training Session,45.000,EA,278.97,0.00,9.17,12562.82,S,5.00,628.14,
LINE-00001972,INV-2025-000709,4,ITM032,Synthetic Item 32,79.000,H87,3072.57,0.00,177.21,242910.24,S,5.00,12145.51,
LINE-00001973,INV-2025-000710,1,ITM009,Hardware Equipment,1.000,H87,4346.78,0.00,0.00,4346.78,S,5.00,217.34,
LINE-00001974,INV-2025-000710,2,ITM001,Professional Services,25.000,EA,820.66,0.00,0.00,20516.50,S,5.00,1025.83,
LINE-00001975,INV-2025-000710,3,ITM033,Synthetic Item 33,5.000,EA,44.75,0.00,0.00,223.75,S,5.00,11.19,
LINE-00001976,INV-2025-000711,1,ITM031,Synthetic Item 31,8.000,EA,1991.79,1115.40,0.00,14818.92,S,5.00,740.95,
LINE-00001977,INV-2025-000711,2,ITM003,IT Support,32.000,EA,388.62,870.51,0.00,11565.33,S,5.00,578.27,
LINE-00001978,INV-2025-000711,3,ITM013,Export Goods,3.000,H87,2957.30,621.03,0.00,8250.87,S,5.00,412.54,
LINE-00001979,INV-2025-000711,4,ITM037,Synthetic Item 37,5.000,EA,92.73,32.46,0.00,431.19,S,5.00,21.56,
LINE-00001980,INV-2025-000711,5,ITM033,Synthetic Item 33,6.000,EA,95.12,39.95,0.00,530.77,S,5.00,26.54,
LINE-00001981,INV-2025-000711,6,ITM034,Synthetic Item 34,1.000,H87,191.55,13.41,0.00,178.14,S,5.00,8.91,
LINE-00001982,INV-2025-000711,7,ITM028,Customs Handling,2.000,EA,685.93,96.03,0.00,1275.83,S,5.00,63.79,
LINE-00001983,INV-2025-000711,8,ITM026,Delivery Charge,6.000,H87,63.92,26.85,0.00,356.67,S,5.00,17.83,
LINE-00001984,INV-2025-000711,9,ITM036,Synthetic Item 36,5.000,H87,3059.11,1070.68,0.00,14224.87,S,5.00,711.24,
LINE-00001985,INV-2025-000712,1,ITM008,Hardware Accessories,4.000,H87,183.15,0.00,0.00,732.60,S,5.00,36.63,
LINE-00001986,INV-2025-000712,2,ITM016,Spare Parts,6.000,H87,284.89,0.00,0.00,1709.34,S,5.00,85.47,
LINE-00001987,INV-2025-000713,1,ITM039,Synthetic Item 39,1.000,EA,1014.42,0.00,0.00,1014.42,S,5.00,50.72,
LINE-00001988,INV-2025-000714,1,ITM002,Consulting Hours,1.000,EA,719.90,0.00,0.00,719.90,S,5.00,36.00,
LINE-00001989,INV-2025-000714,2,ITM014,Warranty Extension,33.000,EA,321.28,0.00,0.00,10602.24,S,5.00,530.11,
LINE-00001990,INV-2025-000714,3,ITM040,Synthetic Item 40,1.000,H87,3231.42,0.00,0.00,3231.42,S,5.00,161.57,
LINE-00001991,INV-2025-000714,4,ITM006,Training Session,3.000,EA,400.52,0.00,0.00,1201.56,S,5.00,60.08,
LINE-00001992,INV-2025-000714,5,ITM005,Cloud Services,12.000,EA,518.40,0.00,0.00,6220.80,S,5.00,311.04,
LINE-00001993,INV-2025-000715,1,ITM032,Synthetic Item 32,6.000,H87,3549.25,0.00,0.00,21295.50,S,5.00,1064.78,
LINE-00001994,INV-2025-000715,2,ITM016,Spare Parts,34.000,H87,181.02,0.00,0.00,6154.68,S,5.00,307.73,
LINE-00001995,INV-2025-000715,3,ITM012,International Freight,27.000,EA,2746.24,0.00,0.00,74148.48,S,5.00,3707.42,
LINE-00001996,INV-2025-000716,1,ITM037,Synthetic Item 37,21.000,EA,69.35,0.00,0.00,1456.35,S,5.00,72.82,
LINE-00001997,INV-2025-000716,2,ITM015,Installation Service,2.000,EA,1368.35,0.00,0.00,2736.70,S,5.00,136.84,
LINE-00001998,INV-2025-000716,3,ITM034,Synthetic Item 34,1.000,H87,312.52,0.00,0.00,312.52,S,5.00,15.63,
LINE-00001999,INV-2025-000716,4,ITM003,IT Support,6.000,EA,324.10,0.00,0.00,1944.60,S,5.00,97.23,
LINE-00002000,INV-2025-000716,5,ITM019,API Integration,5.000,EA,873.98,0.00,0.00,4369.90,S,5.00,218.50,
LINE-00002001,INV-2025-000716,6,ITM032,Synthetic Item 32,3.000,H87,3622.80,0.00,0.00,10868.40,S,5.00,543.42,
LINE-00002002,INV-2025-000717,1,ITM034,Synthetic Item 34,1.000,H87,111.70,0.00,0.00,111.70,S,5.00,5.59,
LINE-00002003,INV-2025-000717,2,ITM016,Spare Parts,3.000,H87,178.57,0.00,0.00,535.71,S,5.00,26.79,
LINE-00002004,INV-2025-000717,3,ITM014,Warranty Extension,10.000,EA,407.59,0.00,0.00,4075.90,S,5.00,203.80,
LINE-00002005,INV-2025-000717,4,ITM017,Licensing Fee,3.000,EA,1420.56,0.00,0.00,4261.68,S,5.00,213.08,
LINE-00002006,INV-2025-000718,1,ITM007,Maintenance Fee,10.000,EA,105.83,0.00,0.00,1058.30,S,5.00,52.92,
LINE-00002007,INV-2025-000718,2,ITM015,Installation Service,48.000,EA,1223.72,0.00,0.00,58738.56,S,5.00,2936.93,
LINE-00002008,INV-2025-000719,1,ITM014,Warranty Extension,1.000,EA,406.84,0.00,0.00,406.84,S,5.00,20.34,
LINE-00002009,INV-2025-000719,2,ITM008,Hardware Accessories,18.000,H87,340.95,0.00,0.00,6137.10,S,5.00,306.86,
LINE-00002010,INV-2025-000719,3,ITM003,IT Support,7.000,EA,444.15,0.00,0.00,3109.05,S,5.00,155.45,
LINE-00002011,INV-2025-000719,4,ITM010,Shipping and Handling,2.000,EA,93.53,0.00,0.00,187.06,S,5.00,9.35,
LINE-00002012,INV-2025-000719,5,ITM018,Data Processing,34.000,EA,232.58,0.00,0.00,7907.72,S,5.00,395.39,
LINE-00002013,INV-2025-000719,6,ITM006,Training Session,95.000,EA,305.86,0.00,0.00,29056.70,S,5.00,1452.84,
LINE-00002014,INV-2025-000719,7,ITM018,Data Processing,49.000,EA,490.54,0.00,0.00,24036.46,S,5.00,1201.82,
LINE-00002015,INV-2025-000719,8,ITM033,Synthetic Item 33,1.000,EA,62.81,0.00,0.00,62.81,S,5.00,3.14,
LINE-00002016,INV-2025-000720,1,ITM018,Data Processing,5.000,EA,132.44,0.00,0.00,662.20,S,5.00,33.11,
LINE-00002017,INV-2025-000721,1,ITM025,Promotional Discount,1.000,H87,96.74,0.00,0.00,96.74,S,5.00,4.84,
LINE-00002018,INV-2025-000722,1,ITM003,IT Support,1.000,EA,118.91,0.00,0.00,118.91,S,5.00,5.95,
LINE-00002019,INV-2025-000722,2,ITM006,Training Session,3.000,EA,347.47,0.00,0.00,1042.41,S,5.00,52.12,
LINE-00002020,INV-2025-000722,3,ITM001,Professional Services,1.000,EA,1974.31,0.00,0.00,1974.31,S,5.00,98.72,
LINE-00002021,INV-2025-000722,4,ITM010,Shipping and Handling,1.000,EA,13.31,0.00,0.00,13.31,S,5.00,0.67,
LINE-00002022,INV-2025-000722,5,ITM003,IT Support,37.000,EA,243.43,0.00,0.00,9006.91,S,5.00,450.35,
LINE-00002023,INV-2025-000722,6,ITM004,Software Subscription,2.000,EA,123.56,0.00,0.00,247.12,S,5.00,12.36,
LINE-00002024,INV-2025-000722,7,ITM025,Promotional Discount,1.000,H87,70.51,0.00,0.00,70.51,S,5.00,3.53,
LINE-00002025,INV-2025-000722,8,ITM034,Synthetic Item 34,1.000,H87,276.78,0.00,0.00,276.78,S,5.00,13.84,
LINE-00002026,INV-2025-000722,9,ITM014,Warranty Extension,1.000,EA,243.37,0.00,0.00,243.37,S,5.00,12.17,
LINE-00002027,INV-2025-000723,1,ITM025,Promotional Discount,5.000,H87,32.14,0.00,0.00,160.70,S,5.00,8.04,
LINE-00002028,INV-2025-000724,1,ITM007,Maintenance Fee,1.000,EA,496.41,0.00,0.00,496.41,S,5.00,24.82,
LINE-00002029,INV-2025-000724,2,ITM021,Insurance Fee,8.000,EA,218.85,0.00,0.00,1750.80,E,0.00,0.00,
LINE-00002030,INV-2025-000725,1,ITM040,Synthetic Item 40,2.000,H87,2164.62,0.00,0.00,4329.24,S,5.00,216.46,
LINE-00002031,INV-2025-000725,2,ITM031,Synthetic Item 31,5.000,EA,840.70,0.00,0.00,4203.50,S,5.00,210.18,
LINE-00002032,INV-2025-000726,1,ITM017,Licensing Fee,4.000,EA,553.78,0.00,0.00,2215.12,S,5.00,110.76,
LINE-00002033,INV-2025-000726,2,ITM026,Delivery Charge,1.000,H87,32.49,0.00,0.00,32.49,S,5.00,1.62,
LINE-00002034,INV-2025-000726,3,ITM003,IT Support,3.000,EA,119.67,0.00,0.00,359.01,S,5.00,17.95,
LINE-00002035,INV-2025-000727,1,ITM026,Delivery Charge,1.000,H87,63.56,0.00,0.00,63.56,S,5.00,3.18,
LINE-00002036,INV-2025-000727,2,ITM004,Software Subscription,40.000,EA,143.71,0.00,0.00,5748.40,S,5.00,287.42,
LINE-00002037,INV-2025-000728,1,ITM020,Hosting Fee,1.000,EA,152.71,0.00,0.00,152.71,S,5.00,7.64,
LINE-00002038,INV-2025-000729,1,ITM038,Synthetic Item 38,1.000,H87,162.98,0.00,0.84,163.82,S,5.00,8.19,
LINE-00002039,INV-2025-000729,2,ITM015,Installation Service,1.000,EA,1950.34,0.00,10.05,1960.39,S,5.00,98.02,
LINE-00002040,INV-2025-000729,3,ITM012,International Freight,6.000,EA,3083.77,0.00,95.35,18597.97,S,5.00,929.90,
LINE-00002041,INV-2025-000730,1,ITM028,Customs Handling,1.000,EA,1308.20,0.00,0.00,1308.20,S,5.00,65.41,
LINE-00002042,INV-2025-000731,1,ITM040,Synthetic Item 40,1.000,H87,2933.12,0.00,0.00,2933.12,S,5.00,146.66,
LINE-00002043,INV-2025-000732,1,ITM026,Delivery Charge,1.000,H87,84.84,0.00,0.00,84.84,S,5.00,4.24,
LINE-00002044,INV-2025-000733,1,ITM005,Cloud Services,3.000,EA,728.76,21.86,0.00,2164.42,S,5.00,108.22,
LINE-00002045,INV-2025-000734,1,ITM009,Hardware Equipment,7.000,H87,2113.02,0.00,0.00,14791.14,S,5.00,739.56,
LINE-00002046,INV-2025-000734,2,ITM017,Licensing Fee,1.000,EA,1650.88,0.00,0.00,1650.88,S,5.00,82.54,
LINE-00002047,INV-2025-000735,1,ITM033,Synthetic Item 33,3.000,EA,50.67,0.00,0.00,152.01,S,5.00,7.60,
LINE-00002048,INV-2025-000735,2,ITM036,Synthetic Item 36,8.000,H87,2969.20,0.00,0.00,23753.60,S,5.00,1187.68,
LINE-00002049,INV-2025-000735,3,ITM006,Training Session,3.000,EA,448.92,0.00,0.00,1346.76,S,5.00,67.34,
LINE-00002050,INV-2025-000735,4,ITM003,IT Support,3.000,EA,417.40,0.00,0.00,1252.20,S,5.00,62.61,
LINE-00002051,INV-2025-000736,1,ITM002,Consulting Hours,2.000,EA,1568.72,0.00,0.00,3137.44,S,5.00,156.87,
LINE-00002052,INV-2025-000737,1,ITM010,Shipping and Handling,18.000,EA,45.87,0.00,0.00,825.66,S,5.00,41.28,
LINE-00002053,INV-2025-000737,2,ITM037,Synthetic Item 37,9.000,EA,23.17,0.00,0.00,208.53,S,5.00,10.43,
LINE-00002054,INV-2025-000737,3,ITM036,Synthetic Item 36,1.000,H87,2741.63,0.00,0.00,2741.63,S,5.00,137.08,
LINE-00002055,INV-2025-000738,1,ITM037,Synthetic Item 37,1.000,EA,95.58,0.00,0.00,95.58,S,5.00,4.78,
LINE-00002056,INV-2025-000738,2,ITM026,Delivery Charge,11.000,H87,48.34,0.00,0.00,531.74,S,5.00,26.59,
LINE-00002057,INV-2025-000738,3,ITM034,Synthetic Item 34,3.000,H87,472.82,0.00,0.00,1418.46,S,5.00,70.92,
LINE-00002058,INV-2025-000738,4,ITM014,Warranty Extension,1.000,EA,297.30,0.00,0.00,297.30,S,5.00,14.87,
LINE-00002059,INV-2025-000739,1,ITM019,API Integration,6.000,EA,1121.69,0.00,0.00,6730.14,S,5.00,336.51,
LINE-00002060,INV-2025-000739,2,ITM008,Hardware Accessories,6.000,H87,338.44,0.00,0.00,2030.64,S,5.00,101.53,
LINE-00002061,INV-2025-000739,3,ITM038,Synthetic Item 38,6.000,H87,207.09,0.00,0.00,1242.54,S,5.00,62.13,
LINE-00002062,INV-2025-000739,4,ITM003,IT Support,3.000,EA,443.32,0.00,0.00,1329.96,S,5.00,66.50,
LINE-00002063,INV-2025-000739,5,ITM017,Licensing Fee,1.000,EA,571.53,0.00,0.00,571.53,S,5.00,28.58,
LINE-00002064,INV-2025-000740,1,ITM002,Consulting Hours,4.000,EA,954.36,0.00,18.18,3835.62,S,5.00,191.78,
LINE-00002065,INV-2025-000741,1,ITM018,Data Processing,3.000,EA,464.62,0.00,0.00,1393.86,S,5.00,69.69,
LINE-00002066,INV-2025-000741,2,ITM026,Delivery Charge,3.000,H87,85.93,0.00,0.00,257.79,S,5.00,12.89,
LINE-00002067,INV-2025-000741,3,ITM025,Promotional Discount,1.000,H87,22.92,0.00,0.00,22.92,S,5.00,1.15,
LINE-00002068,INV-2025-000741,4,ITM019,API Integration,8.000,EA,839.35,0.00,0.00,6714.80,S,5.00,335.74,
LINE-00002069,INV-2025-000742,1,ITM036,Synthetic Item 36,7.000,H87,3296.95,0.00,0.00,23078.65,S,5.00,1153.93,
LINE-00002070,INV-2025-000743,1,ITM009,Hardware Equipment,2.000,H87,3568.96,0.00,0.00,7137.92,S,5.00,356.90,
LINE-00002071,INV-2025-000743,2,ITM038,Synthetic Item 38,1.000,H87,253.55,0.00,0.00,253.55,S,5.00,12.68,
LINE-00002072,INV-2025-000743,3,ITM028,Customs Handling,1.000,EA,1374.84,0.00,0.00,1374.84,S,5.00,68.74,
LINE-00002073,INV-2025-000744,1,ITM017,Licensing Fee,1.000,EA,1592.82,0.00,0.00,1592.82,S,5.00,79.64,
LINE-00002074,INV-2025-000745,1,ITM031,Synthetic Item 31,3.000,EA,1584.58,0.00,0.00,4753.74,S,5.00,237.69,
LINE-00002075,INV-2025-000745,2,ITM030,Digital Service Export,1.000,EA,1517.80,0.00,0.00,1517.80,S,5.00,75.89,
LINE-00002076,INV-2025-000746,1,ITM015,Installation Service,8.000,EA,1041.21,0.00,0.00,8329.68,S,5.00,416.48,
LINE-00002077,INV-2025-000746,2,ITM032,Synthetic Item 32,1.000,H87,4002.60,0.00,0.00,4002.60,S,5.00,200.13,
LINE-00002078,INV-2025-000746,3,ITM001,Professional Services,28.000,EA,1614.99,0.00,0.00,45219.72,S,5.00,2260.99,
LINE-00002079,INV-2025-000746,4,ITM008,Hardware Accessories,2.000,H87,129.72,0.00,0.00,259.44,S,5.00,12.97,
LINE-00002080,INV-2025-000747,1,ITM012,International Freight,1.000,EA,3130.71,0.00,0.00,3130.71,S,5.00,156.54,
LINE-00002081,INV-2025-000747,2,ITM024,Education Service,2.000,EA,310.73,0.00,0.00,621.46,E,0.00,0.00,
LINE-00002082,INV-2025-000748,1,ITM040,Synthetic Item 40,2.000,H87,4025.32,0.00,0.00,8050.64,S,5.00,402.53,
LINE-00002083,INV-2025-000748,2,ITM025,Promotional Discount,2.000,H87,54.47,0.00,0.00,108.94,S,5.00,5.45,
LINE-00002084,INV-2025-000749,1,ITM016,Spare Parts,8.000,H87,457.14,0.00,0.00,3657.12,S,5.00,182.86,
LINE-00002085,INV-2025-000750,1,ITM017,Licensing Fee,2.000,EA,1719.47,0.00,0.00,3438.94,S,5.00,171.95,
LINE-00002086,INV-2025-000750,2,ITM034,Synthetic Item 34,8.000,H87,479.09,0.00,0.00,3832.72,S,5.00,191.64,
LINE-00002087,INV-2025-000750,3,ITM006,Training Session,7.000,EA,346.56,0.00,0.00,2425.92,S,5.00,121.30,
LINE-00002088,INV-2025-000750,4,ITM036,Synthetic Item 36,1.000,H87,2883.48,0.00,0.00,2883.48,S,5.00,144.17,
LINE-00002089,INV-2025-000750,5,ITM014,Warranty Extension,1.000,EA,269.91,0.00,0.00,269.91,S,5.00,13.50,
LINE-00002090,INV-2025-000750,6,ITM027,Packaging Fee,14.000,H87,96.61,0.00,0.00,1352.54,S,5.00,67.63,
LINE-00002091,INV-2025-000750,7,ITM008,Hardware Accessories,9.000,H87,245.58,0.00,0.00,2210.22,S,5.00,110.51,
LINE-00002092,INV-2025-000751,1,ITM005,Cloud Services,1.000,EA,1246.41,112.18,0.00,1134.23,S,5.00,56.71,
LINE-00002093,INV-2025-000751,2,ITM009,Hardware Equipment,14.000,H87,4639.20,5845.39,0.00,59103.41,S,5.00,2955.17,
LINE-00002094,INV-2025-000751,3,ITM037,Synthetic Item 37,1.000,EA,47.06,4.24,0.00,42.82,S,5.00,2.14,
LINE-00002095,INV-2025-000751,4,ITM007,Maintenance Fee,1.000,EA,468.84,42.20,0.00,426.64,S,5.00,21.33,
LINE-00002096,INV-2025-000751,5,ITM001,Professional Services,3.000,EA,1359.31,367.00,0.00,3710.93,S,5.00,185.55,
LINE-00002097,INV-2025-000752,1,ITM023,Medical Service,1.000,EA,1383.15,0.00,0.00,1383.15,E,5.00,0.00,ERR03_TAX_MISMATCH
LINE-00002098,INV-2025-000752,2,ITM040,Synthetic Item 40,1.000,H87,3743.58,0.00,0.00,3743.58,S,5.00,187.18,
LINE-00002099,INV-2025-000753,1,ITM019,API Integration,1.000,EA,1299.79,0.00,0.00,1299.79,S,5.00,64.99,
LINE-00002100,INV-2025-000754,1,ITM001,Professional Services,9.000,EA,1650.22,0.00,0.00,14851.98,S,5.00,742.60,
LINE-00002101,INV-2025-000754,2,ITM024,Education Service,1.000,EA,476.57,0.00,0.00,476.57,E,0.00,0.00,
LINE-00002102,INV-2025-000755,1,ITM007,Maintenance Fee,3.000,EA,346.73,0.00,0.00,1040.19,S,5.00,52.01,
LINE-00002103,INV-2025-000755,2,ITM031,Synthetic Item 31,1.000,EA,1422.88,0.00,0.00,1422.88,S,5.00,71.14,
LINE-00002104,INV-2025-000756,1,ITM025,Promotional Discount,1.000,H87,50.69,0.00,0.00,50.69,S,5.00,2.53,
LINE-00002105,INV-2025-000756,2,ITM034,Synthetic Item 34,1.000,H87,275.75,0.00,0.00,275.75,S,5.00,13.79,
LINE-00002106,INV-2025-000757,1,ITM025,Promotional Discount,6.000,H87,54.06,0.00,0.00,324.36,S,5.00,16.22,
LINE-00002107,INV-2025-000757,2,ITM030,Digital Service Export,5.000,EA,781.33,0.00,0.00,3906.65,S,5.00,195.33,
LINE-00002108,INV-2025-000758,1,ITM031,Synthetic Item 31,1.000,EA,1696.80,67.87,0.00,1628.93,S,5.00,81.45,
LINE-00002109,INV-2025-000758,2,ITM001,Professional Services,5.000,EA,1252.27,250.46,0.00,6010.89,S,5.00,300.54,
LINE-00002110,INV-2025-000759,1,ITM025,Promotional Discount,1.000,H87,75.08,0.00,0.00,75.08,S,5.00,3.75,
LINE-00002111,INV-2025-000760,1,ITM003,IT Support,1.000,EA,401.96,0.00,0.00,401.96,S,5.00,20.10,
LINE-00002112,INV-2025-000760,2,ITM009,Hardware Equipment,6.000,H87,3807.61,0.00,0.00,22845.66,S,5.00,1142.28,
LINE-00002113,INV-2025-000761,1,ITM016,Spare Parts,6.000,H87,464.84,0.00,0.00,2789.04,S,5.00,139.45,
LINE-00002114,INV-2025-000761,2,ITM032,Synthetic Item 32,2.000,H87,2656.56,0.00,0.00,5313.12,S,5.00,265.66,
LINE-00002115,INV-2025-000761,3,ITM012,International Freight,1.000,EA,3859.89,0.00,0.00,3859.89,S,5.00,192.99,
LINE-00002116,INV-2025-000761,4,ITM032,Synthetic Item 32,11.000,H87,3642.19,0.00,0.00,40064.09,S,5.00,2003.20,
LINE-00002117,INV-2025-000761,5,ITM029,Overseas Support,2.000,EA,1476.65,0.00,0.00,2953.30,S,5.00,147.67,
LINE-00002118,INV-2025-000762,1,ITM005,Cloud Services,2.000,EA,1402.68,0.00,0.00,2805.36,S,5.00,140.27,
LINE-00002119,INV-2025-000763,1,ITM027,Packaging Fee,3.000,H87,85.85,0.00,0.00,257.55,S,5.00,12.88,
LINE-00002120,INV-2025-000763,2,ITM008,Hardware Accessories,4.000,H87,368.85,0.00,0.00,1475.40,S,5.00,73.77,
LINE-00002121,INV-2025-000763,3,ITM031,Synthetic Item 31,7.000,EA,1698.63,0.00,0.00,11890.41,S,5.00,594.52,
LINE-00002122,INV-2025-000763,4,ITM021,Insurance Fee,4.000,EA,144.61,0.00,0.00,578.44,E,0.00,0.00,
LINE-00002123,INV-2025-000764,1,ITM036,Synthetic Item 36,2.000,H87,4794.69,0.00,0.00,9589.38,S,5.00,479.47,
LINE-00002124,INV-2025-000764,2,ITM038,Synthetic Item 38,3.000,H87,424.89,0.00,0.00,1274.67,S,5.00,63.73,
LINE-00002125,INV-2025-000764,3,ITM017,Licensing Fee,1.000,EA,1453.70,0.00,0.00,1453.70,S,5.00,72.69,
LINE-00002126,INV-2025-000764,4,ITM015,Installation Service,9.000,EA,1549.81,0.00,0.00,13948.29,S,5.00,697.41,
LINE-00002127,INV-2025-000764,5,ITM017,Licensing Fee,1.000,EA,1503.97,0.00,0.00,1503.97,S,5.00,75.20,
LINE-00002128,INV-2025-000764,6,ITM007,Maintenance Fee,1.000,EA,167.95,0.00,0.00,167.95,S,5.00,8.40,
LINE-00002129,INV-2025-000765,1,ITM038,Synthetic Item 38,4.000,H87,163.84,0.00,0.00,655.36,S,5.00,32.77,
LINE-00002130,INV-2025-000765,2,ITM031,Synthetic Item 31,10.000,EA,866.62,0.00,0.00,8666.20,S,5.00,433.31,
LINE-00002131,INV-2025-000766,1,ITM012,International Freight,23.000,EA,4795.17,0.00,0.00,110288.91,S,5.00,5514.45,
LINE-00002132,INV-2025-000766,2,ITM007,Maintenance Fee,1.000,EA,299.85,0.00,0.00,299.85,S,5.00,14.99,
LINE-00002133,INV-2025-000766,3,ITM026,Delivery Charge,1.000,H87,60.55,0.00,0.00,60.55,S,5.00,3.03,
LINE-00002134,INV-2025-000767,1,ITM007,Maintenance Fee,3.000,EA,185.19,0.00,0.00,555.57,S,5.00,27.78,
LINE-00002135,INV-2025-000768,1,ITM011,Export Documentation,1.000,EA,176.90,0.00,0.00,176.90,S,5.00,8.85,
LINE-00002136,INV-2025-000769,1,ITM031,Synthetic Item 31,1.000,EA,1073.72,0.00,0.00,1073.72,S,5.00,53.69,
LINE-00002137,INV-2025-000770,1,ITM038,Synthetic Item 38,1.000,H87,475.74,0.00,0.00,475.74,S,5.00,23.79,
LINE-00002138,INV-2025-000771,1,ITM037,Synthetic Item 37,1.000,EA,30.72,0.00,0.00,30.72,S,5.00,1.54,
LINE-00002139,INV-2025-000772,1,ITM019,API Integration,2.000,EA,1597.75,0.00,0.00,3195.50,S,5.00,159.78,
LINE-00002140,INV-2025-000773,1,ITM033,Synthetic Item 33,2.000,EA,85.77,0.00,0.00,171.54,S,5.00,8.58,
LINE-00002141,INV-2025-000773,2,ITM037,Synthetic Item 37,2.000,EA,92.86,0.00,0.00,185.72,S,5.00,9.29,
LINE-00002142,INV-2025-000773,3,ITM001,Professional Services,7.000,EA,843.18,0.00,0.00,5902.26,S,5.00,295.11,
LINE-00002143,INV-2025-000773,4,ITM031,Synthetic Item 31,1.000,EA,1259.41,0.00,0.00,1259.41,S,5.00,62.97,
LINE-00002144,INV-2025-000773,5,ITM037,Synthetic Item 37,74.000,EA,93.96,0.00,0.00,6953.04,S,5.00,347.65,
LINE-00002145,INV-2025-000774,1,ITM018,Data Processing,10.000,EA,484.56,0.00,0.00,4845.60,S,5.00,242.28,
LINE-00002146,INV-2025-000775,1,ITM018,Data Processing,24.000,EA,262.06,0.00,0.00,6289.44,S,5.00,314.47,
LINE-00002147,INV-2025-000775,2,ITM004,Software Subscription,1.000,EA,398.01,0.00,0.00,398.01,S,5.00,19.90,
LINE-00002148,INV-2025-000775,3,ITM002,Consulting Hours,6.000,EA,596.85,0.00,0.00,3581.10,S,5.00,179.06,
LINE-00002149,INV-2025-000776,1,ITM008,Hardware Accessories,1.000,H87,412.87,0.00,0.00,412.87,S,5.00,20.64,
LINE-00002150,INV-2025-000777,1,ITM004,Software Subscription,1.000,EA,414.06,0.00,0.00,414.06,S,5.00,20.70,
LINE-00002151,INV-2025-000777,2,ITM010,Shipping and Handling,10.000,EA,61.83,0.00,0.00,618.30,S,5.00,30.92,
LINE-00002152,INV-2025-000777,3,ITM033,Synthetic Item 33,34.000,EA,30.87,0.00,0.00,1049.58,S,5.00,52.48,
LINE-00002153,INV-2025-000777,4,ITM004,Software Subscription,5.000,EA,399.78,0.00,0.00,1998.90,S,5.00,99.95,
LINE-00002154,INV-2025-000777,5,ITM010,Shipping and Handling,1.000,EA,10.64,0.00,0.00,10.64,S,5.00,0.53,
