InvoiceID,TaxCategory,TaxRate,TaxableAmount,TaxAmount,ErrorScenarioCode
INV-2025-003820,S,5.00,475.13,23.76,
INV-2025-003821,S,5.00,15501.08,775.05,
INV-2025-003822,S,5.00,2423.61,121.18,
INV-2025-003823,S,5.00,3469.33,173.47,
INV-2025-003824,S,5.00,765.00,38.26,
INV-2025-003825,S,5.00,19682.40,984.12,
INV-2025-003826,S,5.00,8546.15,427.31,
INV-2025-003827,S,5.00,299.09,14.95,
INV-2025-003828,S,5.00,5948.05,297.41,
INV-2025-003829,E,0.00,14070.89,0.00,
INV-2025-003829,S,5.00,23204.10,1160.21,
INV-2025-003830,S,5.00,138.00,6.90,
INV-2025-003831,S,5.00,12378.73,618.93,
INV-2025-003832,S,5.00,259.28,12.96,
INV-2025-003833,S,5.00,383792.33,19189.62,
INV-2025-003834,S,5.00,34.94,1.75,
INV-2025-003835,S,5.00,186297.30,9314.86,
INV-2025-003836,S,5.00,1926.07,96.30,
INV-2025-003837,S,5.00,18900.33,945.02,
INV-2025-003838,S,5.00,15778.13,788.91,
INV-2025-003839,S,5.00,21381.10,1069.06,
INV-2025-003840,S,5.00,657.03,32.85,
INV-2025-003841,S,5.00,247.36,12.37,
INV-2025-003842,S,5.00,5621.17,281.06,
INV-2025-003843,S,5.00,6014.38,300.72,
INV-2025-003844,E,0.00,687.82,0.00,
INV-2025-003844,S,5.00,11037.84,551.89,
INV-2025-003845,S,5.00,465.07,23.25,
INV-2025-003846,S,5.00,11306.52,565.33,
INV-2025-003847,S,5.00,177.12,8.86,
INV-2025-003848,E,0.00,3437.55,0.00,
INV-2025-003848,S,5.00,17172.82,858.65,
INV-2025-003849,S,5.00,1805.07,90.25,
INV-2025-003850,S,5.00,400.30,20.02,
INV-2025-003851,S,5.00,939.24,46.96,
INV-2025-003852,S,5.00,86411.92,4320.60,
INV-2025-003853,S,5.00,410726.85,20536.34,
INV-2025-003854,S,5.00,8566.04,428.30,
INV-2025-003855,S,5.00,394.75,19.74,
INV-2025-003856,E,0.00,1294.52,0.00,
INV-2025-003856,S,5.00,39187.14,1959.36,
INV-2025-003857,S,5.00,2209.15,110.46,
INV-2025-003858,S,5.00,26785.42,1339.26,
INV-2025-003859,S,5.00,1494.75,74.74,
INV-2025-003860,E,0.00,1461.91,0.00,
INV-2025-003860,S,5.00,6779.61,338.99,
INV-2025-003861,S,5.00,2359.89,117.99,
INV-2025-003862,S,5.00,743.30,37.17,
INV-2025-003863,S,5.00,274.92,13.75,
INV-2025-003864,S,5.00,15347.10,767.35,
INV-2025-003865,E,0.00,2483.83,0.00,
INV-2025-003865,S,5.00,117696.35,5884.83,
INV-2025-003866,S,5.00,14155.63,708.28,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-003867,S,5.00,96.02,4.80,
INV-2025-003868,S,5.00,875.60,43.78,
INV-2025-003869,E,0.00,270.95,0.00,
INV-2025-003869,S,5.00,333.67,16.68,
INV-2025-003870,E,0.00,1926.96,0.00,
INV-2025-003870,S,5.00,43085.15,2154.26,
INV-2025-003871,S,5.00,7598.61,379.93,
INV-2025-003872,S,5.00,733.18,36.66,
INV-2025-000042,S,5.00,5706.85,285.34,ERR08_DUPLICATE_INVOICE_ID
INV-2025-003874,S,5.00,118362.20,5918.11,
INV-2025-003875,S,5.00,23284.54,1164.23,
INV-2025-003876,S,5.00,1935.60,96.78,
INV-2025-003877,S,5.00,305.93,15.30,
INV-2025-003878,S,5.00,1807.00,90.35,
INV-2025-003879,S,5.00,37743.84,1887.19,
INV-2025-003880,E,0.00,15164.28,0.00,
INV-2025-003880,S,5.00,10004.95,500.25,
INV-2025-003881,S,5.00,8311.81,415.60,
INV-2025-003882,S,5.00,1323.14,66.16,
INV-2025-003883,S,5.00,36187.83,1809.39,
INV-2025-003884,S,5.00,12097.06,604.85,
INV-2025-003885,S,5.00,12152.31,607.61,
INV-2025-003886,E,0.00,22642.12,0.00,
INV-2025-003886,S,5.00,177.02,8.85,
INV-2025-003887,Z,0.00,4195.07,0.00,
INV-2025-003888,S,5.00,18295.44,914.79,
INV-2025-003889,S,5.00,13626.76,681.34,
INV-2025-003890,S,5.00,4260.19,213.01,
INV-2025-003891,S,5.00,39358.28,1967.92,
INV-2025-003892,E,0.00,609.06,0.00,
INV-2025-003892,S,5.00,49.01,2.45,
INV-2025-003893,S,5.00,9901.23,495.06,
INV-2025-003894,S,5.00,287.56,14.38,
INV-2025-003895,S,5.00,61.44,3.07,
INV-2025-003896,S,5.00,27393.64,1369.68,
INV-2025-003897,E,0.00,356.33,0.00,
INV-2025-003897,S,5.00,21933.64,1096.68,
INV-2025-003898,E,0.00,985.00,0.00,
INV-2025-003898,S,5.00,14115.36,705.77,
INV-2025-003899,Z,0.00,2350.90,0.00,
INV-2025-003900,S,5.00,2397.60,119.88,
INV-2025-003901,S,5.00,6746.03,337.30,
INV-2025-003902,S,5.00,14934.77,746.74,
INV-2025-003903,S,5.00,6062.02,303.10,
INV-2025-003904,S,5.00,40687.25,2034.36,
INV-2025-003905,E,0.00,1680.84,0.00,
INV-2025-003906,E,0.00,2275.77,0.00,
INV-2025-003907,E,0.00,915.42,0.00,
INV-2025-003907,S,5.00,33490.47,1674.52,
INV-2025-003908,E,0.00,1291.50,0.00,
INV-2025-003908,S,5.00,2804.19,140.21,
INV-2025-003908,Z,0.00,2878.84,0.00,
INV-2025-003909,E,0.00,361.40,0.00,
INV-2025-003910,S,5.00,354.06,17.70,
INV-2025-003911,S,5.00,13465.41,673.28,
INV-2025-003912,S,5.00,59996.86,2999.84,
INV-2025-003913,S,5.00,4032.52,201.63,
INV-2025-003914,S,5.00,8255.36,412.77,
INV-2025-003915,S,5.00,3517.88,175.90,
INV-2025-003916,E,0.00,131.10,0.00,
INV-2025-003917,S,5.00,661.12,33.06,
INV-2025-003918,S,5.00,6836.27,341.81,
INV-2025-003919,S,5.00,7160.97,358.05,
INV-2025-003920,E,0.00,120.10,0.00,
INV-2025-003920,S,5.00,23694.40,1184.72,
INV-2025-003921,S,5.00,2343.11,117.16,
INV-2025-003922,S,5.00,3945.83,197.30,
INV-2025-003923,S,5.00,6040.96,302.05,
INV-2025-003924,E,0.00,1986.27,0.00,
INV-2025-003925,E,0.00,1945.15,0.00,
INV-2025-003925,S,5.00,15459.89,773.00,
INV-2025-003926,S,5.00,70063.39,3503.17,
INV-2025-003927,E,0.00,843.58,0.00,
INV-2025-003928,E,0.00,350.98,0.00,
INV-2025-003928,S,5.00,7898.61,394.93,
INV-2025-003929,S,5.00,6388.44,319.42,
INV-2025-003930,E,0.00,1760.64,0.00,
INV-2025-003930,S,5.00,1328.41,66.42,
INV-2025-003931,E,0.00,427.92,0.00,
INV-2025-003931,S,5.00,8447.70,422.38,
INV-2025-003932,S,5.00,481.37,24.07,
INV-2025-003933,S,5.00,38.15,1.91,
INV-2025-003934,S,5.00,14844.24,742.21,
INV-2025-003935,S,5.00,266234.64,13311.73,
INV-2025-003936,S,5.00,4583.30,229.17,
INV-2025-003937,S,5.00,106747.99,5337.39,
INV-2025-003938,S,5.00,21121.18,1056.06,
INV-2025-003939,S,5.00,94015.68,4700.79,
INV-2025-003940,S,5.00,2236.96,111.85,
INV-2025-003940,Z,0.00,433.07,0.00,
INV-2025-003941,S,5.00,1892.68,94.64,
INV-2025-003942,S,5.00,6768.41,338.42,
INV-2025-003943,S,5.00,346.44,17.32,
INV-2025-003944,S,5.00,40295.86,2014.79,
INV-2025-003945,S,5.00,1178.28,58.92,
INV-2025-003946,S,5.00,79106.11,3955.30,
INV-2025-003947,S,5.00,273838.69,13691.93,
INV-2025-003948,S,5.00,36314.91,1815.75,
INV-2025-003949,E,0.00,1165.35,0.00,
INV-2025-003949,S,5.00,3615.75,180.79,
INV-2025-003950,S,5.00,7077.23,353.86,
INV-2025-003951,S,5.00,413.40,20.67,
INV-2025-003952,S,5.00,36534.68,1826.74,
INV-2025-003953,S,5.00,28028.04,1401.40,
INV-2025-003954,S,5.00,11207.41,560.37,
INV-2025-003955,S,5.00,32138.78,1606.94,
INV-2025-003956,S,5.00,7354.55,367.73,
INV-2025-003957,S,5.00,1548.12,77.41,
INV-2025-003957,Z,0.00,45358.43,0.00,
INV-2025-003958,E,0.00,5483.25,0.00,
INV-2025-003958,S,5.00,4947.05,247.35,
INV-2025-003959,S,5.00,885.55,44.28,
INV-2025-003960,S,5.00,95.06,4.75,
INV-2025-003961,S,5.00,2322.30,116.12,
INV-2025-003962,S,5.00,1881.06,94.05,
INV-2025-003963,E,0.00,11904.13,0.00,
INV-2025-003963,S,5.00,8323.37,416.17,
INV-2025-003964,E,0.00,3734.70,0.00,
INV-2025-003964,S,5.00,38927.03,1946.35,
INV-2025-003965,S,5.00,2851.67,142.58,
INV-2025-003966,S,5.00,24409.98,1220.50,
INV-2025-003967,S,5.00,2850.80,142.54,
INV-2025-003968,S,5.00,847.92,42.40,
INV-2025-003969,S,5.00,2030.59,101.53,
INV-2025-003970,S,5.00,9866.14,493.30,
INV-2025-003971,S,5.00,41481.81,2074.09,
INV-2025-003972,S,5.00,329.61,16.48,
INV-2025-003973,S,5.00,2072.58,103.63,
INV-2025-003974,E,0.00,1803.06,0.00,
INV-2025-003974,S,5.00,206796.28,10339.82,
INV-2025-003975,S,5.00,7135.71,356.79,
INV-2025-003976,S,5.00,17727.94,886.40,
INV-2025-003977,S,5.00,9603.17,480.16,
INV-2025-003978,S,5.00,2848.73,142.44,
INV-2025-003979,S,5.00,165119.10,8255.95,
INV-2025-003980,S,5.00,5275.13,263.76,
INV-2025-003981,S,5.00,7858.97,392.96,
INV-2025-003982,S,5.00,14980.39,749.02,
INV-2025-003983,S,5.00,2249.03,112.45,
INV-2025-003984,E,0.00,928.57,0.00,
INV-2025-003984,S,5.00,175115.79,8755.79,
INV-2025-003985,E,0.00,1510.98,0.00,
INV-2025-003985,S,5.00,420.51,21.03,
INV-2025-003986,S,5.00,9415.92,470.80,
INV-2025-003987,S,5.00,93.84,4.69,
INV-2025-003988,S,5.00,45699.53,2284.98,
INV-2025-003989,E,0.00,258.75,0.00,
INV-2025-003989,S,5.00,44248.10,2212.40,
INV-2025-003990,S,5.00,4318.21,215.91,
INV-2025-003991,S,5.00,16188.39,809.42,
INV-2025-003992,S,5.00,47603.17,2380.16,
INV-2025-003993,S,5.00,71010.04,3550.50,
INV-2025-003994,E,0.00,123.07,0.00,
INV-2025-003994,S,5.00,2829.22,141.46,
INV-2025-003995,S,5.00,281.76,14.08,
INV-2025-003996,E,0.00,1171.20,0.00,
INV-2025-003997,S,5.00,33067.99,1653.40,
INV-2025-003998,S,5.00,4656.15,232.81,
INV-2025-003999,E,0.00,29912.85,0.00,
INV-2025-004000,S,5.00,7199.63,359.98,
INV-2025-004001,S,5.00,6490.20,324.51,
INV-2025-004002,S,5.00,5447.85,272.40,
INV-2025-004003,S,5.00,2506.75,125.34,
INV-2025-004004,S,5.00,14975.17,748.76,
INV-2025-004005,S,5.00,23030.49,1151.52,
INV-2025-004006,S,5.00,7160.85,358.05,
INV-2025-004007,E,0.00,159994.74,0.00,
INV-2025-004007,S,5.00,1677.06,83.85,
INV-2025-004008,S,5.00,14578.82,728.94,
INV-2025-004009,S,5.00,20616.72,1030.83,
INV-2025-004010,S,5.00,100887.93,5044.40,
INV-2025-004011,E,0.00,3393.57,0.00,
INV-2025-004011,S,5.00,89058.38,4452.91,
INV-2025-004012,E,0.00,36949.50,0.00,
INV-2025-004012,S,5.00,59425.76,2971.29,
INV-2025-004013,S,5.00,6954.12,347.71,
INV-2025-004014,S,5.00,24872.04,1243.61,
INV-2025-004015,S,5.00,4448.61,222.43,
INV-2025-004016,Z,0.00,2878.55,0.00,
INV-2025-004017,S,5.00,61442.45,3072.12,
INV-2025-004018,S,5.00,12371.79,618.59,
INV-2025-004019,E,0.00,3681.72,0.00,
INV-2025-004019,S,5.00,12435.31,621.76,
INV-2025-004020,S,5.00,18766.48,938.32,
INV-2025-004021,S,5.00,3233.40,161.67,
INV-2025-004021,Z,0.00,117220.39,0.00,
INV-2025-004022,S,5.00,2311.44,115.57,
INV-2025-004023,S,5.00,1115.47,55.78,
INV-2025-004024,S,5.00,22697.17,1134.86,
INV-2025-004025,E,0.00,815.90,0.00,
INV-2025-004025,S,5.00,16870.79,843.53,
INV-2025-004026,S,5.00,22009.24,1100.46,
INV-2025-004027,S,5.00,12144.36,607.22,
INV-2025-004028,S,5.00,1748.52,87.43,
INV-2025-004029,S,5.00,218.82,10.94,
INV-2025-004030,S,5.00,84.38,4.22,
INV-2025-004031,S,5.00,1647.15,82.36,
INV-2025-004032,S,5.00,330.20,16.51,
INV-2025-004033,S,5.00,240875.66,12043.78,
INV-2025-004034,S,5.00,1569.25,78.46,
INV-2025-004035,S,5.00,1503.09,75.15,
INV-2025-004036,S,5.00,7779.45,388.98,
INV-2025-004037,S,5.00,22.70,1.14,
INV-2025-004038,S,5.00,11094.44,554.72,
INV-2025-004039,S,5.00,1860.49,93.03,
INV-2025-004040,S,5.00,2268.75,113.44,
INV-2025-004041,S,5.00,12.90,0.65,
INV-2025-004042,S,5.00,3876.20,193.82,
INV-2025-004043,E,0.00,237.11,0.00,
INV-2025-004043,S,5.00,1420.14,71.01,
INV-2025-004044,S,5.00,135196.98,6759.85,
INV-2025-004045,S,5.00,5777.16,288.86,
INV-2025-004046,S,5.00,15733.77,786.69,
INV-2025-004047,E,0.00,1466.82,0.00,
INV-2025-004048,S,5.00,16640.13,832.01,
INV-2025-004049,S,5.00,10300.91,515.05,
INV-2025-004050,S,5.00,76761.08,3838.06,
INV-2025-004051,S,5.00,512.35,25.62,
INV-2025-004052,S,5.00,206.59,10.33,
INV-2025-004053,S,5.00,246.24,12.32,
INV-2025-004054,S,5.00,174.59,8.73,
INV-2025-004055,S,5.00,401.89,20.09,
INV-2025-004056,S,5.00,8491.83,424.59,
INV-2025-004057,S,5.00,3989.18,199.46,
INV-2025-004058,S,5.00,7452.09,372.61,
INV-2025-004059,S,5.00,34898.62,1744.93,
INV-2025-004059,Z,0.00,364.06,0.00,
INV-2025-004060,S,5.00,3701.70,185.09,
INV-2025-004061,S,5.00,14463.58,723.18,
INV-2025-004062,S,5.00,1039.30,51.97,
INV-2025-004063,S,5.00,9778.94,488.96,
INV-2025-004064,S,5.00,810.05,40.51,
INV-2025-004065,E,0.00,353.63,0.00,
INV-2025-004065,S,5.00,185961.56,9298.09,
INV-2025-004066,S,5.00,3167.61,158.38,
INV-2025-004067,S,5.00,8062.79,403.14,
INV-2025-004068,S,5.00,150.18,7.51,
INV-2025-004068,Z,0.00,83184.96,0.00,
INV-2025-004069,S,5.00,7189.90,359.49,
INV-2025-004069,Z,0.00,92155.89,0.00,
INV-2025-004070,S,5.00,11061.83,553.09,
INV-2025-004071,S,5.00,643.96,32.20,
INV-2025-004072,S,5.00,2218.28,110.91,
INV-2025-004073,S,5.00,160174.70,8008.74,
INV-2025-004074,E,0.00,954.56,0.00,
INV-2025-004074,S,5.00,37482.61,1874.14,
INV-2025-004075,S,5.00,1928.97,96.45,
INV-2025-004076,S,5.00,671.60,33.58,
INV-2025-004077,E,0.00,435.59,0.00,
INV-2025-004078,S,5.00,321.20,16.06,
INV-2025-004079,S,5.00,73.91,3.70,
INV-2025-004080,S,5.00,2557.27,127.86,
INV-2025-004081,S,5.00,114.78,5.74,
INV-2025-004082,E,0.00,132074.21,0.00,
INV-2025-004082,S,5.00,37437.80,1871.90,
INV-2025-004083,S,5.00,29155.01,1457.76,
INV-2025-004084,S,5.00,264.39,13.22,
INV-2025-004085,S,5.00,18756.98,937.85,
INV-2025-004086,S,5.00,51774.19,2588.70,
INV-2025-004087,S,5.00,1350.55,67.53,
INV-2025-004088,S,5.00,1480.07,74.00,
INV-2025-004089,S,5.00,18254.89,912.74,
INV-2025-004090,S,5.00,3037.65,151.88,
INV-2025-004091,S,5.00,71.30,3.57,
INV-2025-004092,S,5.00,46134.48,2306.73,
INV-2025-004093,S,5.00,2390.07,119.51,
INV-2025-004094,S,5.00,31454.08,1572.70,
INV-2025-004095,S,5.00,826.57,41.33,
INV-2025-004096,S,5.00,2860.14,143.01,
INV-2025-004097,S,5.00,45245.81,2262.29,
INV-2025-004098,S,5.00,166058.58,8302.93,
INV-2025-004099,S,5.00,6578.30,328.92,
INV-2025-004100,S,5.00,1535.15,76.76,
INV-2025-004101,S,5.00,36236.32,1811.84,
INV-2025-004102,S,5.00,1329.07,66.45,
INV-2025-004103,E,0.00,14986.40,0.00,
INV-2025-004103,S,5.00,3474.35,173.72,
INV-2025-004104,S,5.00,5977.12,298.86,
INV-2025-004105,S,5.00,1023.16,51.15,
INV-2025-004106,S,5.00,56068.18,2803.41,
INV-2025-004107,S,5.00,24993.52,1249.67,
INV-2025-004108,E,0.00,441.62,0.00,
INV-2025-004108,S,5.00,35630.51,1781.53,
INV-2025-004109,S,5.00,42041.12,2102.06,
INV-2025-004110,S,5.00,97042.05,4852.10,
INV-2025-004111,S,5.00,1378.84,68.94,
INV-2025-004112,S,5.00,1609.06,80.45,
INV-2025-004113,E,0.00,372.34,0.00,
INV-2025-004113,S,5.00,4803.41,240.17,
INV-2025-004114,S,5.00,24180.66,1209.03,
INV-2025-004115,S,5.00,6892.65,344.64,
INV-2025-004116,S,5.00,26004.89,1300.25,
INV-2025-004117,S,5.00,437.41,21.88,
INV-2025-004118,S,5.00,711.79,35.59,
INV-2025-004119,S,5.00,178.71,8.94,
INV-2025-004120,S,5.00,10150.20,507.51,
INV-2025-004121,S,5.00,1467.31,73.37,
INV-2025-004122,S,5.00,208.89,10.44,
INV-2025-004123,S,5.00,60085.59,3004.28,
INV-2025-004124,S,5.00,24714.02,1235.69,
INV-2025-004125,S,5.00,513.81,25.69,
INV-2025-004126,S,5.00,30529.09,1526.46,
INV-2025-004127,S,5.00,37552.97,1877.65,
INV-2025-004128,S,5.00,68473.86,3423.70,
INV-2025-004129,E,0.00,5751.90,0.00,
INV-2025-004129,S,5.00,1433.23,71.66,
INV-2025-004130,S,5.00,381464.42,19073.22,
INV-2025-004131,S,5.00,254.25,12.71,
INV-2025-004131,Z,0.00,1231.96,0.00,
INV-2025-004132,S,5.00,9824.64,491.23,
INV-2025-004133,S,5.00,18866.37,943.32,
INV-2025-004134,E,0.00,8166.55,0.00,
INV-2025-004134,S,5.00,3267.32,163.37,
INV-2025-004135,S,5.00,244.61,12.23,
INV-2025-004136,E,0.00,1561.48,0.00,
INV-2025-004136,S,5.00,256363.02,12818.15,
INV-2025-004137,S,5.00,72661.92,3633.09,
INV-2025-004138,S,5.00,6088.17,304.41,
INV-2025-004139,S,5.00,671.03,33.55,
INV-2025-004140,E,0.00,1191.03,0.00,
INV-2025-004140,S,5.00,5756.99,287.85,
INV-2025-004141,S,5.00,5436.68,271.84,
INV-2025-004142,S,5.00,4675.26,233.77,
INV-2025-004143,S,5.00,2811.89,140.59,
INV-2025-004144,E,0.00,258.24,0.00,
INV-2025-004144,S,5.00,41495.29,2074.76,
INV-2025-004145,S,5.00,198.84,9.94,
INV-2025-004146,S,5.00,2867.49,143.37,
INV-2025-004147,S,5.00,37.65,1.88,
INV-2025-004148,S,5.00,254809.95,12740.50,
INV-2025-004149,Z,0.00,1006.24,0.00,
INV-2025-004150,S,5.00,47019.64,2350.97,
INV-2025-004151,E,0.00,1641.96,0.00,
INV-2025-004151,S,5.00,970.13,48.51,
INV-2025-004152,S,5.00,622.13,31.11,
INV-2025-004153,S,5.00,11589.50,579.47,
INV-2025-004154,S,5.00,15397.33,769.86,
INV-2025-004155,S,5.00,1518.58,75.93,
INV-2025-004156,S,5.00,166516.09,8325.80,
INV-2025-004157,S,5.00,95230.64,4761.54,
INV-2025-004158,S,5.00,1586.34,79.32,
INV-2025-004159,S,5.00,1700.62,85.03,
INV-2025-004160,E,0.00,263.82,0.00,
INV-2025-004160,S,5.00,2993.80,149.69,
INV-2025-004161,S,5.00,699.42,34.97,
INV-2025-004162,S,5.00,8813.55,440.67,
INV-2025-000042,S,5.00,8227.40,411.36,ERR08_DUPLICATE_INVOICE_ID
INV-2025-004164,S,5.00,5614.44,280.72,
INV-2025-004165,E,0.00,1390.04,0.00,
INV-2025-004165,S,5.00,25710.37,1285.52,
INV-2025-004166,E,0.00,1691.12,0.00,
INV-2025-004166,S,5.00,72815.52,3640.77,
INV-2025-004167,E,0.00,6094.35,0.00,
INV-2025-004167,S,5.00,27236.96,1361.85,
INV-2025-004168,S,5.00,238266.90,11913.35,
INV-2025-004169,S,5.00,85554.08,4277.71,
INV-2025-004170,S,5.00,24358.93,1217.95,
INV-2025-004171,S,5.00,3110.63,155.53,
INV-2025-004172,S,5.00,4399.50,219.98,
INV-2025-004173,E,0.00,4294.62,0.00,
INV-2025-004173,S,5.00,112768.58,5638.44,
INV-2025-004174,S,5.00,2287.68,114.38,
INV-2025-004174,Z,0.00,1710.64,0.00,
INV-2025-004175,S,5.00,1869.00,93.45,
INV-2025-004176,S,5.00,84698.33,4234.92,
INV-2025-004177,S,5.00,7882.14,394.10,
INV-2025-004178,S,5.00,4005.81,200.29,
INV-2025-004178,Z,0.00,3825.45,0.00,
INV-2025-004179,S,5.00,7058.06,352.90,
INV-2025-004180,S,5.00,17061.52,853.07,
INV-2025-004181,S,5.00,11288.32,564.41,
INV-2025-004182,S,5.00,18545.82,927.30,
INV-2025-004183,S,5.00,2367.26,118.36,
INV-2025-004184,S,5.00,13455.66,672.78,
INV-2025-004185,S,5.00,582.13,29.11,
INV-2025-004186,S,5.00,22266.36,1113.32,
INV-2025-004187,S,5.00,1384.89,69.24,
INV-2025-004188,S,5.00,1030.60,51.53,
INV-2025-004189,S,5.00,525.44,26.27,
INV-2025-004190,E,0.00,619.46,0.00,
INV-2025-004190,S,5.00,5757.90,287.90,
INV-2025-004191,S,5.00,3381.25,169.07,
INV-2025-004192,S,5.00,520.96,26.05,
INV-2025-004192,Z,0.00,474.27,0.00,
INV-2025-004193,S,5.00,58.20,2.91,
INV-2025-004194,S,5.00,1605.90,80.29,
INV-2025-004195,S,5.00,6437.69,321.88,
INV-2025-004196,S,5.00,63404.84,3170.24,
INV-2025-004197,E,0.00,440.05,0.00,
INV-2025-004197,S,5.00,16623.07,831.14,
INV-2025-004198,S,5.00,79133.91,3956.70,
INV-2025-004199,E,0.00,4515.70,0.00,
INV-2025-004199,S,5.00,12478.00,623.90,
INV-2025-004200,S,5.00,429.59,21.48,
INV-2025-004201,S,5.00,2112.74,105.63,
INV-2025-004202,S,5.00,273.35,13.67,
INV-2025-004203,S,5.00,12911.97,645.60,
INV-2025-004204,S,5.00,4576.80,228.84,
INV-2025-004205,S,5.00,2307.04,115.35,
INV-2025-004206,S,5.00,126329.84,6316.49,
INV-2025-004207,S,5.00,759.65,37.99,
INV-2025-004208,E,0.00,1612.66,0.00,
INV-2025-004208,S,5.00,18406.25,920.31,
INV-2025-004209,S,5.00,5825.22,291.26,
INV-2025-004210,S,5.00,3061.17,153.05,
INV-2025-004211,S,5.00,96512.20,4825.61,
INV-2025-004212,E,0.00,23961.44,0.00,
INV-2025-004212,S,5.00,190985.25,9549.27,
INV-2025-004213,S,5.00,38249.00,1912.46,
INV-2025-004214,E,0.00,1625.79,0.00,
INV-2025-004214,S,5.00,31141.72,1557.10,
INV-2025-004215,S,5.00,39948.57,1997.43,
INV-2025-004216,E,0.00,265.74,0.00,
INV-2025-004216,S,5.00,576.84,28.84,
INV-2025-004216,Z,0.00,695.50,0.00,
INV-2025-004217,S,5.00,32.86,1.64,
INV-2025-004218,E,0.00,13809.42,0.00,
INV-2025-004218,S,5.00,36161.85,1808.11,
INV-2025-004219,S,5.00,3153.94,157.70,
INV-2025-004220,E,0.00,12238.40,0.00,
INV-2025-004220,S,5.00,1592.34,79.62,
INV-2025-004221,E,0.00,8611.15,0.00,
INV-2025-004221,S,5.00,40246.80,2012.34,
INV-2025-004222,S,5.00,30492.18,1524.61,
INV-2025-004223,S,5.00,65487.34,3274.37,
INV-2025-004224,S,5.00,1988.12,99.41,
INV-2025-004225,E,0.00,293.01,0.00,
INV-2025-004225,S,5.00,6157.78,307.89,
INV-2025-004226,S,5.00,8380.12,419.01,
INV-2025-004227,S,5.00,3856.65,192.83,
INV-2025-004228,S,5.00,5425.79,271.29,
INV-2025-004229,S,5.00,4278.48,213.92,
INV-2025-004230,S,5.00,64225.45,3211.27,
INV-2025-004231,S,5.00,2416.67,120.83,
INV-2025-004232,S,5.00,74345.03,3717.26,
INV-2025-004233,S,5.00,418.59,20.93,
INV-2025-004234,S,5.00,6318.10,315.90,
INV-2025-004235,S,5.00,7357.95,367.90,
INV-2025-004236,S,5.00,33845.70,1692.29,
INV-2025-004237,S,5.00,58382.48,2919.12,
INV-2025-004238,S,5.00,122.75,6.14,
INV-2025-004239,S,5.00,4362.88,218.15,
INV-2025-004240,S,5.00,4218.98,210.95,
INV-2025-004241,E,0.00,1583.51,0.00,
INV-2025-004241,S,5.00,5099.03,254.95,
INV-2025-004242,S,5.00,1464.83,73.24,
INV-2025-004243,E,0.00,4006.80,0.00,
INV-2025-004243,S,5.00,19234.69,961.74,
INV-2025-004244,S,5.00,77640.39,3882.01,
INV-2025-004245,S,5.00,18516.95,925.85,
INV-2025-004246,S,5.00,127027.84,6351.40,
INV-2025-004247,E,0.00,279.29,0.00,
INV-2025-004247,S,5.00,27295.52,1364.77,
INV-2025-004248,S,5.00,875.89,43.79,
INV-2025-004248,Z,0.00,4643.66,0.00,
INV-2025-004249,E,0.00,5369.72,0.00,
INV-2025-004249,S,5.00,113568.77,5678.44,
INV-2025-004250,S,5.00,21936.78,1096.84,
INV-2025-004251,S,5.00,2250.12,112.51,
INV-2025-004252,S,5.00,31876.11,1593.82,
INV-2025-004253,E,0.00,160.98,0.00,
INV-2025-004253,S,5.00,279.92,14.00,
INV-2025-004254,S,5.00,566.20,28.81,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-004255,S,5.00,206.88,10.34,
INV-2025-004256,S,5.00,333.00,16.65,
INV-2025-004257,S,5.00,2168.55,108.43,
INV-2025-004258,S,5.00,3918.20,195.91,
INV-2025-004259,S,5.00,2732.04,136.60,
INV-2025-004260,S,5.00,96.04,4.80,
INV-2025-004261,S,5.00,74783.40,3739.17,
INV-2025-004262,S,5.00,28515.53,1425.79,
INV-2025-004263,E,0.00,1410.15,0.00,
INV-2025-004263,S,5.00,219.61,10.98,
INV-2025-004264,S,5.00,2670.78,133.54,
INV-2025-004265,E,0.00,244.75,0.00,
INV-2025-004265,S,5.00,31534.30,1576.71,
INV-2025-004266,S,5.00,50898.55,2544.92,
INV-2025-004267,S,5.00,367.49,18.37,
INV-2025-004268,S,5.00,194.34,9.72,
INV-2025-004269,S,5.00,7553.23,377.66,
INV-2025-004270,S,5.00,585.08,29.25,
INV-2025-004271,S,5.00,15560.87,778.04,
INV-2025-004272,E,0.00,12485.60,0.00,
INV-2025-004272,S,5.00,52597.11,2629.85,
INV-2025-004273,S,5.00,5445.91,272.29,
INV-2025-004274,S,5.00,9739.59,486.99,
INV-2025-004275,S,5.00,3356.66,167.84,
INV-2025-004276,S,5.00,2513.22,125.66,
INV-2025-004277,E,0.00,5025.45,0.00,
INV-2025-004277,S,5.00,2049.40,102.47,
INV-2025-004278,S,5.00,3173.45,158.68,
INV-2025-004279,S,5.00,170695.88,8534.79,
INV-2025-004280,S,5.00,33901.65,1695.08,
INV-2025-004281,S,5.00,189.03,9.45,
INV-2025-004282,S,5.00,10907.16,545.36,
INV-2025-004283,S,5.00,27197.54,1359.88,
INV-2025-004284,S,5.00,753.87,37.69,
INV-2025-004285,S,5.00,51117.40,2555.87,
INV-2025-004286,E,0.00,362.76,0.00,
INV-2025-004286,S,5.00,83705.52,4185.27,
